x	y	z	contour type	frameID	weight	time frame
-48.40144	-17.63968	-42.01898	SAX_RV_FREEWALL	2	1.0	14
-50.09801	-16.53492	-44.42499	SAX_RV_FREEWALL	2	1.0	14
-52.32570	-16.53492	-46.14183	SAX_RV_FREEWALL	2	1.0	14
-54.55338	-16.53492	-47.85868	SAX_RV_FREEWALL	2	1.0	14
-56.78107	-16.53492	-49.57552	SAX_RV_FREEWALL	2	1.0	14
-59.00876	-16.53493	-51.29237	SAX_RV_FREEWALL	2	1.0	14
-61.23645	-16.53493	-53.00922	SAX_RV_FREEWALL	2	1.0	14
-62.40190	-14.32539	-56.10437	SAX_RV_FREEWALL	2	1.0	14
-63.56734	-12.11586	-59.19953	SAX_RV_FREEWALL	2	1.0	14
-65.26391	-11.01109	-61.60554	SAX_RV_FREEWALL	2	1.0	14
-67.49160	-11.01110	-63.32238	SAX_RV_FREEWALL	2	1.0	14
-68.65705	-8.80156	-66.41754	SAX_RV_FREEWALL	2	1.0	14
-67.59480	-6.59203	-67.79585	SAX_RV_FREEWALL	2	1.0	14
-66.53256	-4.38249	-69.17417	SAX_RV_FREEWALL	2	1.0	14
-64.35648	-2.17295	-69.69406	SAX_RV_FREEWALL	2	1.0	14
-62.18039	0.03659	-70.21395	SAX_RV_FREEWALL	2	1.0	14
-60.00430	2.24612	-70.73384	SAX_RV_FREEWALL	2	1.0	14
-58.94206	4.45566	-72.11215	SAX_RV_FREEWALL	2	1.0	14
-56.76598	6.66520	-72.63204	SAX_RV_FREEWALL	2	1.0	14
-54.58989	8.87474	-73.15193	SAX_RV_FREEWALL	2	1.0	14
-52.41380	11.08427	-73.67182	SAX_RV_FREEWALL	2	1.0	14
-49.12387	13.29381	-73.33329	SAX_RV_FREEWALL	2	1.0	14
-46.89618	13.29381	-71.61645	SAX_RV_FREEWALL	2	1.0	14
-46.84458	11.08428	-69.37971	SAX_RV_FREEWALL	2	1.0	14
-44.61689	11.08428	-67.66287	SAX_RV_FREEWALL	2	1.0	14
-42.38921	11.08428	-65.94602	SAX_RV_FREEWALL	2	1.0	14
-39.63040	12.18905	-64.91833	SAX_RV_FREEWALL	2	1.0	14
-37.93383	11.08429	-62.51233	SAX_RV_FREEWALL	2	1.0	14
-36.23726	9.97952	-60.10633	SAX_RV_FREEWALL	2	1.0	14
-37.29950	7.76999	-58.72801	SAX_RV_FREEWALL	2	1.0	14
-36.13406	5.56045	-55.63285	SAX_RV_FREEWALL	2	1.0	14
-34.96861	3.35092	-52.53769	SAX_RV_FREEWALL	2	1.0	14
-36.03085	1.14138	-51.15938	SAX_RV_FREEWALL	2	1.0	14
-37.09309	-1.06816	-49.78107	SAX_RV_FREEWALL	2	1.0	14
-38.15534	-3.27769	-48.40275	SAX_RV_FREEWALL	2	1.0	14
-39.21758	-5.48723	-47.02444	SAX_RV_FREEWALL	2	1.0	14
-40.27982	-7.69677	-45.64613	SAX_RV_FREEWALL	2	1.0	14
-41.34206	-9.90630	-44.26781	SAX_RV_FREEWALL	2	1.0	14
-41.29046	-12.11584	-42.03108	SAX_RV_FREEWALL	2	1.0	14
