x	y	z	contour type	frameID	weight	time frame
-22.72526	-25.27686	-43.08254	SAX_RV_FREEWALL	3	1.0	11
-24.42183	-24.17210	-45.48854	SAX_RV_FREEWALL	3	1.0	11
-26.64951	-24.17210	-47.20538	SAX_RV_FREEWALL	3	1.0	11
-28.87720	-24.17210	-48.92223	SAX_RV_FREEWALL	3	1.0	11
-30.57377	-23.06734	-51.32823	SAX_RV_FREEWALL	3	1.0	11
-32.80146	-23.06734	-53.04508	SAX_RV_FREEWALL	3	1.0	11
-35.02915	-23.06734	-54.76192	SAX_RV_FREEWALL	3	1.0	11
-36.72571	-21.96257	-57.16793	SAX_RV_FREEWALL	3	1.0	11
-38.95340	-21.96258	-58.88477	SAX_RV_FREEWALL	3	1.0	11
-40.64997	-20.85781	-61.29077	SAX_RV_FREEWALL	3	1.0	11
-42.34654	-19.75304	-63.69678	SAX_RV_FREEWALL	3	1.0	11
-44.57423	-19.75305	-65.41362	SAX_RV_FREEWALL	3	1.0	11
-46.27079	-18.64828	-67.81962	SAX_RV_FREEWALL	3	1.0	11
-47.43624	-16.43875	-70.91478	SAX_RV_FREEWALL	3	1.0	11
-47.48784	-14.22921	-73.15152	SAX_RV_FREEWALL	3	1.0	11
-47.53945	-12.01968	-75.38826	SAX_RV_FREEWALL	3	1.0	11
-46.47720	-9.81014	-76.76657	SAX_RV_FREEWALL	3	1.0	11
-44.30112	-7.60060	-77.28646	SAX_RV_FREEWALL	3	1.0	11
-42.12503	-5.39106	-77.80635	SAX_RV_FREEWALL	3	1.0	11
-39.94895	-3.18153	-78.32624	SAX_RV_FREEWALL	3	1.0	11
-37.77286	-0.97199	-78.84613	SAX_RV_FREEWALL	3	1.0	11
-34.48293	1.23755	-78.50760	SAX_RV_FREEWALL	3	1.0	11
-32.30684	3.44709	-79.02749	SAX_RV_FREEWALL	3	1.0	11
-29.01691	5.65663	-78.68896	SAX_RV_FREEWALL	3	1.0	11
-25.72698	7.86617	-78.35043	SAX_RV_FREEWALL	3	1.0	11
-22.96817	8.97094	-77.32274	SAX_RV_FREEWALL	3	1.0	11
-20.20936	10.07571	-76.29505	SAX_RV_FREEWALL	3	1.0	11
-17.45055	11.18048	-75.26736	SAX_RV_FREEWALL	3	1.0	11
-15.22287	11.18048	-73.55051	SAX_RV_FREEWALL	3	1.0	11
8.25597	-16.43869	-27.99364	SAX_RV_FREEWALL	3	1.0	11
5.49716	-17.54346	-29.02133	SAX_RV_FREEWALL	3	1.0	11
2.73835	-18.64823	-30.04902	SAX_RV_FREEWALL	3	1.0	11
-0.02046	-19.75300	-31.07671	SAX_RV_FREEWALL	3	1.0	11
-2.77927	-20.85777	-32.10440	SAX_RV_FREEWALL	3	1.0	11
-5.53808	-21.96254	-33.13209	SAX_RV_FREEWALL	3	1.0	11
-8.29689	-23.06731	-34.15978	SAX_RV_FREEWALL	3	1.0	11
-11.05570	-24.17208	-35.18746	SAX_RV_FREEWALL	3	1.0	11
-13.81450	-25.27685	-36.21515	SAX_RV_FREEWALL	3	1.0	11
-16.04219	-25.27686	-37.93200	SAX_RV_FREEWALL	3	1.0	11
-18.26988	-25.27686	-39.64884	SAX_RV_FREEWALL	3	1.0	11
-20.49757	-25.27686	-41.36569	SAX_RV_FREEWALL	3	1.0	11
-23.73590	-29.69594	-39.46749	SAX_RV_EPICARDIAL	3	1.0	11
-25.43247	-28.59117	-41.87349	SAX_RV_EPICARDIAL	3	1.0	11
-27.66015	-28.59117	-43.59033	SAX_RV_EPICARDIAL	3	1.0	11
-29.88784	-28.59117	-45.30718	SAX_RV_EPICARDIAL	3	1.0	11
-31.58441	-27.48641	-47.71318	SAX_RV_EPICARDIAL	3	1.0	11
-33.81210	-27.48641	-49.43003	SAX_RV_EPICARDIAL	3	1.0	11
-36.03979	-27.48641	-51.14687	SAX_RV_EPICARDIAL	3	1.0	11
-37.73635	-26.38165	-53.55288	SAX_RV_EPICARDIAL	3	1.0	11
-39.96404	-26.38165	-55.26972	SAX_RV_EPICARDIAL	3	1.0	11
-42.19173	-26.38165	-56.98657	SAX_RV_EPICARDIAL	3	1.0	11
-43.88830	-25.27688	-59.39257	SAX_RV_EPICARDIAL	3	1.0	11
-46.11599	-25.27689	-61.10941	SAX_RV_EPICARDIAL	3	1.0	11
-47.81255	-24.17212	-63.51542	SAX_RV_EPICARDIAL	3	1.0	11
-48.97800	-21.96259	-66.61058	SAX_RV_EPICARDIAL	3	1.0	11
-50.67457	-20.85782	-69.01658	SAX_RV_EPICARDIAL	3	1.0	11
-51.84002	-18.64829	-72.11174	SAX_RV_EPICARDIAL	3	1.0	11
-51.89162	-16.43875	-74.34847	SAX_RV_EPICARDIAL	3	1.0	11
-51.94322	-14.22922	-76.58521	SAX_RV_EPICARDIAL	3	1.0	11
-50.88098	-12.01968	-77.96352	SAX_RV_EPICARDIAL	3	1.0	11
-49.81874	-9.81014	-79.34184	SAX_RV_EPICARDIAL	3	1.0	11
-48.75649	-7.60061	-80.72015	SAX_RV_EPICARDIAL	3	1.0	11
-46.58041	-5.39107	-81.24004	SAX_RV_EPICARDIAL	3	1.0	11
-45.51817	-3.18153	-82.61835	SAX_RV_EPICARDIAL	3	1.0	11
-43.34208	-0.97199	-83.13825	SAX_RV_EPICARDIAL	3	1.0	11
-40.05215	1.23755	-82.79971	SAX_RV_EPICARDIAL	3	1.0	11
-36.76222	3.44708	-82.46118	SAX_RV_EPICARDIAL	3	1.0	11
-33.47229	5.65662	-82.12265	SAX_RV_EPICARDIAL	3	1.0	11
-30.18236	7.86616	-81.78412	SAX_RV_EPICARDIAL	3	1.0	11
-26.89243	10.07570	-81.44558	SAX_RV_EPICARDIAL	3	1.0	11
-23.60250	12.28524	-81.10705	SAX_RV_EPICARDIAL	3	1.0	11
-20.31257	14.49478	-80.76852	SAX_RV_EPICARDIAL	3	1.0	11
