x	y	z	contour type	frameID	weight	time frame
-44.32238	-25.37305	-31.18593	SAX_RV_FREEWALL	2	1.0	24
-46.01894	-24.26829	-33.59193	SAX_RV_FREEWALL	2	1.0	24
-48.24663	-24.26829	-35.30878	SAX_RV_FREEWALL	2	1.0	24
-50.47432	-24.26829	-37.02562	SAX_RV_FREEWALL	2	1.0	24
-52.70201	-24.26829	-38.74247	SAX_RV_FREEWALL	2	1.0	24
-54.92970	-24.26830	-40.45931	SAX_RV_FREEWALL	2	1.0	24
-57.15739	-24.26830	-42.17616	SAX_RV_FREEWALL	2	1.0	24
-59.38508	-24.26830	-43.89300	SAX_RV_FREEWALL	2	1.0	24
-61.08164	-23.16354	-46.29901	SAX_RV_FREEWALL	2	1.0	24
-62.77821	-22.05877	-48.70501	SAX_RV_FREEWALL	2	1.0	24
-64.47478	-20.95400	-51.11101	SAX_RV_FREEWALL	2	1.0	24
-65.64022	-18.74447	-54.20617	SAX_RV_FREEWALL	2	1.0	24
-66.80567	-16.53493	-57.30133	SAX_RV_FREEWALL	2	1.0	24
-68.50224	-15.43017	-59.70733	SAX_RV_FREEWALL	2	1.0	24
-69.66769	-13.22063	-62.80249	SAX_RV_FREEWALL	2	1.0	24
-70.83313	-11.01110	-65.89765	SAX_RV_FREEWALL	2	1.0	24
-70.88473	-8.80156	-68.13439	SAX_RV_FREEWALL	2	1.0	24
-70.93634	-6.59203	-70.37112	SAX_RV_FREEWALL	2	1.0	24
-69.87409	-4.38249	-71.74944	SAX_RV_FREEWALL	2	1.0	24
-67.69801	-2.17295	-72.26933	SAX_RV_FREEWALL	2	1.0	24
-66.63577	0.03658	-73.64764	SAX_RV_FREEWALL	2	1.0	24
-65.57352	2.24612	-75.02595	SAX_RV_FREEWALL	2	1.0	24
-63.39744	4.45566	-75.54584	SAX_RV_FREEWALL	2	1.0	24
-62.33520	6.66519	-76.92416	SAX_RV_FREEWALL	2	1.0	24
-60.15911	8.87473	-77.44405	SAX_RV_FREEWALL	2	1.0	24
-56.86918	11.08427	-77.10552	SAX_RV_FREEWALL	2	1.0	24
-54.69309	13.29381	-77.62541	SAX_RV_FREEWALL	2	1.0	24
-51.40316	15.50335	-77.28687	SAX_RV_FREEWALL	2	1.0	24
-48.11323	17.71288	-76.94834	SAX_RV_FREEWALL	2	1.0	24
-45.35442	18.81766	-75.92065	SAX_RV_FREEWALL	2	1.0	24
-42.59562	19.92243	-74.89296	SAX_RV_FREEWALL	2	1.0	24
-39.83681	21.02720	-73.86528	SAX_RV_FREEWALL	2	1.0	24
-37.07800	22.13197	-72.83759	SAX_RV_FREEWALL	2	1.0	24
-34.31919	23.23674	-71.80990	SAX_RV_FREEWALL	2	1.0	24
-32.09150	23.23674	-70.09305	SAX_RV_FREEWALL	2	1.0	24
-29.86381	23.23674	-68.37621	SAX_RV_FREEWALL	2	1.0	24
-27.63612	23.23674	-66.65936	SAX_RV_FREEWALL	2	1.0	24
-25.40843	23.23675	-64.94252	SAX_RV_FREEWALL	2	1.0	24
10.90541	-5.48718	-8.39541	SAX_RV_FREEWALL	2	1.0	24
8.72933	-7.69672	-7.87552	SAX_RV_FREEWALL	2	1.0	24
7.66708	-9.90625	-6.49721	SAX_RV_FREEWALL	2	1.0	24
5.49100	-12.11579	-5.97732	SAX_RV_FREEWALL	2	1.0	24
2.20107	-14.32533	-6.31585	SAX_RV_FREEWALL	2	1.0	24
-0.55774	-15.43010	-7.34354	SAX_RV_FREEWALL	2	1.0	24
-3.31655	-16.53487	-8.37123	SAX_RV_FREEWALL	2	1.0	24
-6.60648	-18.74441	-8.70976	SAX_RV_FREEWALL	2	1.0	24
-8.83417	-18.74441	-10.42661	SAX_RV_FREEWALL	2	1.0	24
-11.59298	-19.84918	-11.45430	SAX_RV_FREEWALL	2	1.0	24
-14.35179	-20.95395	-12.48198	SAX_RV_FREEWALL	2	1.0	24
-17.11060	-22.05872	-13.50967	SAX_RV_FREEWALL	2	1.0	24
-19.33829	-22.05873	-15.22652	SAX_RV_FREEWALL	2	1.0	24
-22.09710	-23.16350	-16.25421	SAX_RV_FREEWALL	2	1.0	24
-24.32478	-23.16350	-17.97105	SAX_RV_FREEWALL	2	1.0	24
-27.08359	-24.26827	-18.99874	SAX_RV_FREEWALL	2	1.0	24
-29.31128	-24.26827	-20.71559	SAX_RV_FREEWALL	2	1.0	24
-31.53897	-24.26827	-22.43243	SAX_RV_FREEWALL	2	1.0	24
-34.29778	-25.37304	-23.46012	SAX_RV_FREEWALL	2	1.0	24
-36.52547	-25.37305	-25.17697	SAX_RV_FREEWALL	2	1.0	24
-38.75316	-25.37305	-26.89381	SAX_RV_FREEWALL	2	1.0	24
-40.98084	-25.37305	-28.61066	SAX_RV_FREEWALL	2	1.0	24
-43.20853	-25.37305	-30.32751	SAX_RV_FREEWALL	2	1.0	24
-54.29537	-27.58260	-36.67500	SAX_RV_EPICARDIAL	2	1.0	24
-55.99194	-26.47783	-39.08100	SAX_RV_EPICARDIAL	2	1.0	24
-58.21963	-26.47784	-40.79785	SAX_RV_EPICARDIAL	2	1.0	24
-60.44732	-26.47784	-42.51469	SAX_RV_EPICARDIAL	2	1.0	24
-62.14388	-25.37307	-44.92069	SAX_RV_EPICARDIAL	2	1.0	24
-64.37157	-25.37307	-46.63754	SAX_RV_EPICARDIAL	2	1.0	24
-65.53702	-23.16354	-49.73270	SAX_RV_EPICARDIAL	2	1.0	24
-67.23359	-22.05877	-52.13870	SAX_RV_EPICARDIAL	2	1.0	24
-67.81631	-20.95401	-53.68628	SAX_RV_EPICARDIAL	2	1.0	24
-68.98176	-18.74447	-56.78144	SAX_RV_EPICARDIAL	2	1.0	24
-70.67832	-17.63971	-59.18744	SAX_RV_EPICARDIAL	2	1.0	24
-71.84377	-15.43017	-62.28260	SAX_RV_EPICARDIAL	2	1.0	24
-73.00922	-13.22064	-65.37776	SAX_RV_EPICARDIAL	2	1.0	24
-73.06082	-11.01110	-67.61450	SAX_RV_EPICARDIAL	2	1.0	24
-71.99858	-8.80157	-68.99281	SAX_RV_EPICARDIAL	2	1.0	24
-70.93634	-6.59203	-70.37112	SAX_RV_EPICARDIAL	2	1.0	24
-70.98794	-4.38249	-72.60786	SAX_RV_EPICARDIAL	2	1.0	24
-69.92570	-2.17296	-73.98617	SAX_RV_EPICARDIAL	2	1.0	24
-67.74961	0.03658	-74.50606	SAX_RV_EPICARDIAL	2	1.0	24
-67.80121	2.24612	-76.74280	SAX_RV_EPICARDIAL	2	1.0	24
-65.62513	4.45565	-77.26269	SAX_RV_EPICARDIAL	2	1.0	24
-63.44904	6.66519	-77.78258	SAX_RV_EPICARDIAL	2	1.0	24
-62.38680	8.87473	-79.16089	SAX_RV_EPICARDIAL	2	1.0	24
-59.09687	11.08427	-78.82236	SAX_RV_EPICARDIAL	2	1.0	24
-56.92078	13.29380	-79.34225	SAX_RV_EPICARDIAL	2	1.0	24
-54.74470	15.50334	-79.86214	SAX_RV_EPICARDIAL	2	1.0	24
-51.45477	17.71288	-79.52361	SAX_RV_EPICARDIAL	2	1.0	24
-48.16484	19.92242	-79.18508	SAX_RV_EPICARDIAL	2	1.0	24
-44.87491	22.13196	-78.84655	SAX_RV_EPICARDIAL	2	1.0	24
-42.11610	23.23673	-77.81886	SAX_RV_EPICARDIAL	2	1.0	24
-39.35729	24.34150	-76.79117	SAX_RV_EPICARDIAL	2	1.0	24
-36.59848	25.44627	-75.76348	SAX_RV_EPICARDIAL	2	1.0	24
-33.83967	26.55104	-74.73579	SAX_RV_EPICARDIAL	2	1.0	24
-31.61198	26.55104	-73.01894	SAX_RV_EPICARDIAL	2	1.0	24
-29.38429	26.55105	-71.30210	SAX_RV_EPICARDIAL	2	1.0	24
-27.68772	25.44628	-68.89610	SAX_RV_EPICARDIAL	2	1.0	24
-25.46004	25.44628	-67.17925	SAX_RV_EPICARDIAL	2	1.0	24
-22.64962	24.34152	-63.91483	SAX_RV_EPICARDIAL	2	1.0	24
-23.71187	22.13198	-62.53651	SAX_RV_EPICARDIAL	2	1.0	24
9.84317	-7.69672	-7.01710	SAX_RV_EPICARDIAL	2	1.0	24
11.00862	-9.90625	-3.92194	SAX_RV_EPICARDIAL	2	1.0	24
8.83253	-12.11579	-3.40205	SAX_RV_EPICARDIAL	2	1.0	24
5.54260	-14.32533	-3.74058	SAX_RV_EPICARDIAL	2	1.0	24
2.25267	-16.53487	-4.07912	SAX_RV_EPICARDIAL	2	1.0	24
