x	y	z	contour type	frameID	weight	time frame
-22.72526	-25.27686	-43.08254	SAX_RV_FREEWALL	3	1.0	12
-24.42183	-24.17210	-45.48854	SAX_RV_FREEWALL	3	1.0	12
-26.64951	-24.17210	-47.20538	SAX_RV_FREEWALL	3	1.0	12
-28.87720	-24.17210	-48.92223	SAX_RV_FREEWALL	3	1.0	12
-30.57377	-23.06734	-51.32823	SAX_RV_FREEWALL	3	1.0	12
-32.80146	-23.06734	-53.04508	SAX_RV_FREEWALL	3	1.0	12
-35.02915	-23.06734	-54.76192	SAX_RV_FREEWALL	3	1.0	12
-37.25684	-23.06734	-56.47877	SAX_RV_FREEWALL	3	1.0	12
-39.48452	-23.06734	-58.19561	SAX_RV_FREEWALL	3	1.0	12
-41.18109	-21.96258	-60.60162	SAX_RV_FREEWALL	3	1.0	12
-43.40878	-21.96258	-62.31846	SAX_RV_FREEWALL	3	1.0	12
-45.10535	-20.85781	-64.72446	SAX_RV_FREEWALL	3	1.0	12
-47.33304	-20.85782	-66.44131	SAX_RV_FREEWALL	3	1.0	12
-49.02960	-19.75305	-68.84731	SAX_RV_FREEWALL	3	1.0	12
-51.25729	-19.75305	-70.56416	SAX_RV_FREEWALL	3	1.0	12
-52.95386	-18.64829	-72.97016	SAX_RV_FREEWALL	3	1.0	12
-53.00546	-16.43875	-75.20690	SAX_RV_FREEWALL	3	1.0	12
-51.94322	-14.22922	-76.58521	SAX_RV_FREEWALL	3	1.0	12
-51.99482	-12.01968	-78.82195	SAX_RV_FREEWALL	3	1.0	12
-50.93258	-9.81014	-80.20026	SAX_RV_FREEWALL	3	1.0	12
-48.75649	-7.60061	-80.72015	SAX_RV_FREEWALL	3	1.0	12
-45.99768	-6.49583	-79.69246	SAX_RV_FREEWALL	3	1.0	12
-42.70775	-4.28630	-79.35393	SAX_RV_FREEWALL	3	1.0	12
-40.53167	-2.07676	-79.87382	SAX_RV_FREEWALL	3	1.0	12
-37.24174	0.13278	-79.53529	SAX_RV_FREEWALL	3	1.0	12
-35.06565	2.34232	-80.05518	SAX_RV_FREEWALL	3	1.0	12
-31.77572	4.55186	-79.71665	SAX_RV_FREEWALL	3	1.0	12
-29.59964	6.76139	-80.23654	SAX_RV_FREEWALL	3	1.0	12
-26.84083	7.86617	-79.20885	SAX_RV_FREEWALL	3	1.0	12
-23.55090	10.07570	-78.87032	SAX_RV_FREEWALL	3	1.0	12
-20.79209	11.18047	-77.84263	SAX_RV_FREEWALL	3	1.0	12
-18.56440	11.18048	-76.12578	SAX_RV_FREEWALL	3	1.0	12
-15.80559	12.28525	-75.09809	SAX_RV_FREEWALL	3	1.0	12
8.25597	-16.43869	-27.99364	SAX_RV_FREEWALL	3	1.0	12
5.49716	-17.54346	-29.02133	SAX_RV_FREEWALL	3	1.0	12
2.73835	-18.64823	-30.04902	SAX_RV_FREEWALL	3	1.0	12
-0.02046	-19.75300	-31.07671	SAX_RV_FREEWALL	3	1.0	12
-2.77927	-20.85777	-32.10440	SAX_RV_FREEWALL	3	1.0	12
-5.53808	-21.96254	-33.13209	SAX_RV_FREEWALL	3	1.0	12
-8.29689	-23.06731	-34.15978	SAX_RV_FREEWALL	3	1.0	12
-11.05570	-24.17208	-35.18746	SAX_RV_FREEWALL	3	1.0	12
-13.28338	-24.17209	-36.90431	SAX_RV_FREEWALL	3	1.0	12
-16.04219	-25.27686	-37.93200	SAX_RV_FREEWALL	3	1.0	12
-18.26988	-25.27686	-39.64884	SAX_RV_FREEWALL	3	1.0	12
-20.49757	-25.27686	-41.36569	SAX_RV_FREEWALL	3	1.0	12
-19.28052	-29.69593	-36.03379	SAX_RV_EPICARDIAL	3	1.0	12
-20.97709	-28.59117	-38.43980	SAX_RV_EPICARDIAL	3	1.0	12
-23.20478	-28.59117	-40.15664	SAX_RV_EPICARDIAL	3	1.0	12
-25.43247	-28.59117	-41.87349	SAX_RV_EPICARDIAL	3	1.0	12
-27.66015	-28.59117	-43.59033	SAX_RV_EPICARDIAL	3	1.0	12
-29.88784	-28.59117	-45.30718	SAX_RV_EPICARDIAL	3	1.0	12
