x	y	z	contour type	frameID	weight	time frame
-40.50133	-22.05875	-31.53655	SAX_RV_FREEWALL	2	1.0	4
-42.19789	-20.95398	-33.94256	SAX_RV_FREEWALL	2	1.0	4
-44.42558	-20.95398	-35.65940	SAX_RV_FREEWALL	2	1.0	4
-46.12215	-19.84922	-38.06540	SAX_RV_FREEWALL	2	1.0	4
-47.81872	-18.74445	-40.47141	SAX_RV_FREEWALL	2	1.0	4
-50.04641	-18.74445	-42.18825	SAX_RV_FREEWALL	2	1.0	4
-51.74297	-17.63969	-44.59425	SAX_RV_FREEWALL	2	1.0	4
-53.43954	-16.53492	-47.00026	SAX_RV_FREEWALL	2	1.0	4
-55.13611	-15.43016	-49.40626	SAX_RV_FREEWALL	2	1.0	4
-57.36380	-15.43016	-51.12310	SAX_RV_FREEWALL	2	1.0	4
-59.59148	-15.43016	-52.83995	SAX_RV_FREEWALL	2	1.0	4
-60.75693	-13.22063	-55.93511	SAX_RV_FREEWALL	2	1.0	4
-62.98462	-13.22063	-57.65195	SAX_RV_FREEWALL	2	1.0	4
-64.15007	-11.01109	-60.74711	SAX_RV_FREEWALL	2	1.0	4
-63.08782	-8.80156	-62.12543	SAX_RV_FREEWALL	2	1.0	4
-63.13943	-6.59202	-64.36216	SAX_RV_FREEWALL	2	1.0	4
-63.19103	-4.38249	-66.59890	SAX_RV_FREEWALL	2	1.0	4
-63.24263	-2.17295	-68.83564	SAX_RV_FREEWALL	2	1.0	4
-62.18039	0.03659	-70.21395	SAX_RV_FREEWALL	2	1.0	4
-60.00430	2.24612	-70.73384	SAX_RV_FREEWALL	2	1.0	4
-58.94206	4.45566	-72.11215	SAX_RV_FREEWALL	2	1.0	4
-56.76598	6.66520	-72.63204	SAX_RV_FREEWALL	2	1.0	4
-54.58989	8.87474	-73.15193	SAX_RV_FREEWALL	2	1.0	4
-53.52765	11.08427	-74.53025	SAX_RV_FREEWALL	2	1.0	4
-51.35156	13.29381	-75.05014	SAX_RV_FREEWALL	2	1.0	4
-49.17548	15.50335	-75.57003	SAX_RV_FREEWALL	2	1.0	4
-45.88555	17.71289	-75.23150	SAX_RV_FREEWALL	2	1.0	4
-43.70946	19.92242	-75.75139	SAX_RV_FREEWALL	2	1.0	4
-41.53337	22.13196	-76.27128	SAX_RV_FREEWALL	2	1.0	4
-38.24344	24.34150	-75.93275	SAX_RV_FREEWALL	2	1.0	4
-35.48463	25.44627	-74.90506	SAX_RV_FREEWALL	2	1.0	4
-32.72582	26.55104	-73.87737	SAX_RV_FREEWALL	2	1.0	4
-30.49814	26.55104	-72.16052	SAX_RV_FREEWALL	2	1.0	4
-28.27045	26.55105	-70.44368	SAX_RV_FREEWALL	2	1.0	4
-26.04276	26.55105	-68.72683	SAX_RV_FREEWALL	2	1.0	4
-24.34619	25.44628	-66.32083	SAX_RV_FREEWALL	2	1.0	4
1.94306	-3.27765	-17.49953	SAX_RV_FREEWALL	2	1.0	4
4.70187	-2.17288	-16.47184	SAX_RV_FREEWALL	2	1.0	4
5.28459	-3.27765	-14.92426	SAX_RV_FREEWALL	2	1.0	4
7.51228	-3.27765	-13.20742	SAX_RV_FREEWALL	2	1.0	4
7.56388	-5.48718	-10.97068	SAX_RV_FREEWALL	2	1.0	4
7.61548	-7.69672	-8.73395	SAX_RV_FREEWALL	2	1.0	4
6.55324	-9.90625	-7.35563	SAX_RV_FREEWALL	2	1.0	4
4.37715	-12.11579	-6.83574	SAX_RV_FREEWALL	2	1.0	4
1.61834	-13.22056	-7.86343	SAX_RV_FREEWALL	2	1.0	4
-1.67159	-15.43010	-8.20196	SAX_RV_FREEWALL	2	1.0	4
-4.43040	-16.53487	-9.22965	SAX_RV_FREEWALL	2	1.0	4
-7.18920	-17.63964	-10.25734	SAX_RV_FREEWALL	2	1.0	4
-9.41689	-17.63965	-11.97419	SAX_RV_FREEWALL	2	1.0	4
-12.17570	-18.74442	-13.00188	SAX_RV_FREEWALL	2	1.0	4
-14.93451	-19.84919	-14.02956	SAX_RV_FREEWALL	2	1.0	4
-17.16220	-19.84919	-15.74641	SAX_RV_FREEWALL	2	1.0	4
-19.92101	-20.95396	-16.77410	SAX_RV_FREEWALL	2	1.0	4
-22.14870	-20.95396	-18.49094	SAX_RV_FREEWALL	2	1.0	4
-24.37639	-20.95396	-20.20779	SAX_RV_FREEWALL	2	1.0	4
-26.60407	-20.95397	-21.92464	SAX_RV_FREEWALL	2	1.0	4
-28.83176	-20.95397	-23.64148	SAX_RV_FREEWALL	2	1.0	4
-31.05945	-20.95397	-25.35833	SAX_RV_FREEWALL	2	1.0	4
-33.28714	-20.95397	-27.07517	SAX_RV_FREEWALL	2	1.0	4
-35.51483	-20.95397	-28.79202	SAX_RV_FREEWALL	2	1.0	4
-38.27364	-22.05874	-29.81971	SAX_RV_FREEWALL	2	1.0	4
-42.67741	-24.26828	-31.01666	SAX_RV_EPICARDIAL	2	1.0	4
-44.37398	-23.16352	-33.42266	SAX_RV_EPICARDIAL	2	1.0	4
-46.07055	-22.05875	-35.82867	SAX_RV_EPICARDIAL	2	1.0	4
-48.29824	-22.05875	-37.54551	SAX_RV_EPICARDIAL	2	1.0	4
-49.99480	-20.95399	-39.95151	SAX_RV_EPICARDIAL	2	1.0	4
-52.22249	-20.95399	-41.66836	SAX_RV_EPICARDIAL	2	1.0	4
-53.91906	-19.84922	-44.07436	SAX_RV_EPICARDIAL	2	1.0	4
-55.61563	-18.74446	-46.48037	SAX_RV_EPICARDIAL	2	1.0	4
-57.84332	-18.74446	-48.19721	SAX_RV_EPICARDIAL	2	1.0	4
-59.53988	-17.63969	-50.60321	SAX_RV_EPICARDIAL	2	1.0	4
-61.76757	-17.63970	-52.32006	SAX_RV_EPICARDIAL	2	1.0	4
-63.46414	-16.53493	-54.72606	SAX_RV_EPICARDIAL	2	1.0	4
-65.69183	-16.53493	-56.44291	SAX_RV_EPICARDIAL	2	1.0	4
-65.74343	-14.32540	-58.67964	SAX_RV_EPICARDIAL	2	1.0	4
-65.79503	-12.11586	-60.91638	SAX_RV_EPICARDIAL	2	1.0	4
-64.73279	-9.90633	-62.29469	SAX_RV_EPICARDIAL	2	1.0	4
-63.72215	-5.48725	-65.90974	SAX_RV_EPICARDIAL	2	1.0	4
-64.88760	-3.27772	-69.00490	SAX_RV_EPICARDIAL	2	1.0	4
-66.58416	-2.17295	-71.41090	SAX_RV_EPICARDIAL	2	1.0	4
-64.40808	0.03658	-71.93079	SAX_RV_EPICARDIAL	2	1.0	4
