x	y	z	contour type	frameID	weight	time frame
-57.20899	-22.05876	-44.41289	SAX_RV_FREEWALL	2	1.0	21
-58.90556	-20.95400	-46.81890	SAX_RV_FREEWALL	2	1.0	21
-61.13325	-20.95400	-48.53574	SAX_RV_FREEWALL	2	1.0	21
-62.82981	-19.84923	-50.94175	SAX_RV_FREEWALL	2	1.0	21
-64.52638	-18.74447	-53.34775	SAX_RV_FREEWALL	2	1.0	21
-65.69183	-16.53493	-56.44291	SAX_RV_FREEWALL	2	1.0	21
-67.38839	-15.43017	-58.84891	SAX_RV_FREEWALL	2	1.0	21
-69.08496	-14.32540	-61.25491	SAX_RV_FREEWALL	2	1.0	21
-70.25041	-12.11587	-64.35007	SAX_RV_FREEWALL	2	1.0	21
-70.30201	-9.90633	-66.58681	SAX_RV_FREEWALL	2	1.0	21
-70.35361	-7.69680	-68.82354	SAX_RV_FREEWALL	2	1.0	21
-70.40522	-5.48726	-71.06028	SAX_RV_FREEWALL	2	1.0	21
-69.34297	-3.27772	-72.43859	SAX_RV_FREEWALL	2	1.0	21
-67.16689	-1.06819	-72.95848	SAX_RV_FREEWALL	2	1.0	21
-66.10465	1.14135	-74.33680	SAX_RV_FREEWALL	2	1.0	21
-63.92856	3.35089	-74.85669	SAX_RV_FREEWALL	2	1.0	21
-62.86632	5.56042	-76.23500	SAX_RV_FREEWALL	2	1.0	21
-60.69023	7.76996	-76.75489	SAX_RV_FREEWALL	2	1.0	21
-57.40030	9.97950	-76.41636	SAX_RV_FREEWALL	2	1.0	21
-55.22422	12.18904	-76.93625	SAX_RV_FREEWALL	2	1.0	21
-51.93428	14.39858	-76.59772	SAX_RV_FREEWALL	2	1.0	21
-48.64435	16.60812	-76.25919	SAX_RV_FREEWALL	2	1.0	21
-45.88555	17.71289	-75.23150	SAX_RV_FREEWALL	2	1.0	21
-43.12674	18.81766	-74.20381	SAX_RV_FREEWALL	2	1.0	21
-40.36793	19.92243	-73.17612	SAX_RV_FREEWALL	2	1.0	21
-37.60912	21.02720	-72.14843	SAX_RV_FREEWALL	2	1.0	21
-34.85031	22.13197	-71.12074	SAX_RV_FREEWALL	2	1.0	21
-32.62262	22.13197	-69.40390	SAX_RV_FREEWALL	2	1.0	21
-29.86381	23.23674	-68.37621	SAX_RV_FREEWALL	2	1.0	21
-28.16724	22.13198	-65.97020	SAX_RV_FREEWALL	2	1.0	21
-25.93955	22.13198	-64.25336	SAX_RV_FREEWALL	2	1.0	21
11.96765	-3.27764	-9.77373	SAX_RV_FREEWALL	2	1.0	21
9.79157	-5.48718	-9.25384	SAX_RV_FREEWALL	2	1.0	21
9.84317	-7.69672	-7.01710	SAX_RV_FREEWALL	2	1.0	21
8.78093	-9.90625	-5.63879	SAX_RV_FREEWALL	2	1.0	21
5.49100	-12.11579	-5.97732	SAX_RV_FREEWALL	2	1.0	21
2.73219	-13.22056	-7.00501	SAX_RV_FREEWALL	2	1.0	21
-0.55774	-15.43010	-7.34354	SAX_RV_FREEWALL	2	1.0	21
-3.31655	-16.53487	-8.37123	SAX_RV_FREEWALL	2	1.0	21
-6.07536	-17.63964	-9.39892	SAX_RV_FREEWALL	2	1.0	21
-8.83417	-18.74441	-10.42661	SAX_RV_FREEWALL	2	1.0	21
-11.06186	-18.74441	-12.14345	SAX_RV_FREEWALL	2	1.0	21
-13.82067	-19.84918	-13.17114	SAX_RV_FREEWALL	2	1.0	21
-16.04836	-19.84919	-14.88799	SAX_RV_FREEWALL	2	1.0	21
-18.80717	-20.95396	-15.91568	SAX_RV_FREEWALL	2	1.0	21
-21.03485	-20.95396	-17.63252	SAX_RV_FREEWALL	2	1.0	21
-23.79366	-22.05873	-18.66021	SAX_RV_FREEWALL	2	1.0	21
-26.02135	-22.05873	-20.37706	SAX_RV_FREEWALL	2	1.0	21
-28.24904	-22.05873	-22.09390	SAX_RV_FREEWALL	2	1.0	21
-30.47673	-22.05874	-23.81075	SAX_RV_FREEWALL	2	1.0	21
-32.70442	-22.05874	-25.52759	SAX_RV_FREEWALL	2	1.0	21
-34.93211	-22.05874	-27.24444	SAX_RV_FREEWALL	2	1.0	21
-37.15979	-22.05874	-28.96128	SAX_RV_FREEWALL	2	1.0	21
-39.38748	-22.05875	-30.67813	SAX_RV_FREEWALL	2	1.0	21
-41.61517	-22.05875	-32.39498	SAX_RV_FREEWALL	2	1.0	21
-43.84286	-22.05875	-34.11182	SAX_RV_FREEWALL	2	1.0	21
-46.07055	-22.05875	-35.82867	SAX_RV_FREEWALL	2	1.0	21
-48.29824	-22.05875	-37.54551	SAX_RV_FREEWALL	2	1.0	21
-50.52592	-22.05876	-39.26236	SAX_RV_FREEWALL	2	1.0	21
-52.75361	-22.05876	-40.97920	SAX_RV_FREEWALL	2	1.0	21
-54.98130	-22.05876	-42.69605	SAX_RV_FREEWALL	2	1.0	21
-40.98084	-25.37305	-28.61066	SAX_RV_EPICARDIAL	2	1.0	21
-42.67741	-24.26828	-31.01666	SAX_RV_EPICARDIAL	2	1.0	21
-44.90510	-24.26829	-32.73351	SAX_RV_EPICARDIAL	2	1.0	21
-47.13279	-24.26829	-34.45035	SAX_RV_EPICARDIAL	2	1.0	21
-49.36048	-24.26829	-36.16720	SAX_RV_EPICARDIAL	2	1.0	21
-51.58817	-24.26829	-37.88404	SAX_RV_EPICARDIAL	2	1.0	21
-53.81585	-24.26830	-39.60089	SAX_RV_EPICARDIAL	2	1.0	21
-56.04354	-24.26830	-41.31774	SAX_RV_EPICARDIAL	2	1.0	21
-58.27123	-24.26830	-43.03458	SAX_RV_EPICARDIAL	2	1.0	21
-59.96780	-23.16353	-45.44058	SAX_RV_EPICARDIAL	2	1.0	21
-62.19549	-23.16354	-47.15743	SAX_RV_EPICARDIAL	2	1.0	21
-63.89205	-22.05877	-49.56343	SAX_RV_EPICARDIAL	2	1.0	21
-66.11974	-22.05877	-51.28028	SAX_RV_EPICARDIAL	2	1.0	21
-67.28519	-19.84924	-54.37544	SAX_RV_EPICARDIAL	2	1.0	21
-68.98176	-18.74447	-56.78144	SAX_RV_EPICARDIAL	2	1.0	21
-70.14720	-16.53494	-59.87660	SAX_RV_EPICARDIAL	2	1.0	21
-71.31265	-14.32540	-62.97176	SAX_RV_EPICARDIAL	2	1.0	21
-71.89537	-13.22064	-64.51934	SAX_RV_EPICARDIAL	2	1.0	21
-71.94698	-11.01110	-66.75607	SAX_RV_EPICARDIAL	2	1.0	21
-71.99858	-8.80157	-68.99281	SAX_RV_EPICARDIAL	2	1.0	21
