x	y	z	contour type	frameID	weight	time frame
-36.04595	-22.05874	-28.10286	SAX_RV_FREEWALL	2	1.0	17
-37.74252	-20.95398	-30.50886	SAX_RV_FREEWALL	2	1.0	17
-39.97021	-20.95398	-32.22571	SAX_RV_FREEWALL	2	1.0	17
-42.19789	-20.95398	-33.94256	SAX_RV_FREEWALL	2	1.0	17
-44.42558	-20.95398	-35.65940	SAX_RV_FREEWALL	2	1.0	17
-46.65327	-20.95399	-37.37625	SAX_RV_FREEWALL	2	1.0	17
-48.88096	-20.95399	-39.09309	SAX_RV_FREEWALL	2	1.0	17
-51.10865	-20.95399	-40.80994	SAX_RV_FREEWALL	2	1.0	17
-52.80522	-19.84922	-43.21594	SAX_RV_FREEWALL	2	1.0	17
-55.03290	-19.84923	-44.93279	SAX_RV_FREEWALL	2	1.0	17
-57.26059	-19.84923	-46.64963	SAX_RV_FREEWALL	2	1.0	17
-58.95716	-18.74446	-49.05563	SAX_RV_FREEWALL	2	1.0	17
-60.65373	-17.63970	-51.46164	SAX_RV_FREEWALL	2	1.0	17
-62.35029	-16.53493	-53.86764	SAX_RV_FREEWALL	2	1.0	17
-64.04686	-15.43016	-56.27364	SAX_RV_FREEWALL	2	1.0	17
-65.74343	-14.32540	-58.67964	SAX_RV_FREEWALL	2	1.0	17
-67.44000	-13.22063	-61.08565	SAX_RV_FREEWALL	2	1.0	17
-68.60544	-11.01110	-64.18080	SAX_RV_FREEWALL	2	1.0	17
-68.65705	-8.80156	-66.41754	SAX_RV_FREEWALL	2	1.0	17
-68.70865	-6.59203	-68.65428	SAX_RV_FREEWALL	2	1.0	17
-67.64641	-4.38249	-70.03259	SAX_RV_FREEWALL	2	1.0	17
-66.58416	-2.17295	-71.41090	SAX_RV_FREEWALL	2	1.0	17
-64.40808	0.03658	-71.93079	SAX_RV_FREEWALL	2	1.0	17
-63.34584	2.24612	-73.30911	SAX_RV_FREEWALL	2	1.0	17
-61.16975	4.45566	-73.82900	SAX_RV_FREEWALL	2	1.0	17
-58.99366	6.66520	-74.34889	SAX_RV_FREEWALL	2	1.0	17
-56.81758	8.87473	-74.86878	SAX_RV_FREEWALL	2	1.0	17
-53.52765	11.08427	-74.53025	SAX_RV_FREEWALL	2	1.0	17
-51.35156	13.29381	-75.05014	SAX_RV_FREEWALL	2	1.0	17
-48.06163	15.50335	-74.71161	SAX_RV_FREEWALL	2	1.0	17
-44.77170	17.71289	-74.37307	SAX_RV_FREEWALL	2	1.0	17
-41.48177	19.92243	-74.03454	SAX_RV_FREEWALL	2	1.0	17
-38.72296	21.02720	-73.00685	SAX_RV_FREEWALL	2	1.0	17
-35.96415	22.13197	-71.97916	SAX_RV_FREEWALL	2	1.0	17
-33.20534	23.23674	-70.95147	SAX_RV_FREEWALL	2	1.0	17
-30.97765	23.23674	-69.23463	SAX_RV_FREEWALL	2	1.0	17
-29.28109	22.13197	-66.82863	SAX_RV_FREEWALL	2	1.0	17
-27.58452	21.02721	-64.42262	SAX_RV_FREEWALL	2	1.0	17
10.27109	-2.17288	-12.17973	SAX_RV_FREEWALL	2	1.0	17
11.43653	-4.38241	-9.08457	SAX_RV_FREEWALL	2	1.0	17
11.48814	-6.59195	-6.84783	SAX_RV_FREEWALL	2	1.0	17
10.42589	-8.80148	-5.46952	SAX_RV_FREEWALL	2	1.0	17
7.13596	-11.01102	-5.80805	SAX_RV_FREEWALL	2	1.0	17
3.84603	-13.22056	-6.14659	SAX_RV_FREEWALL	2	1.0	17
1.08722	-14.32533	-7.17427	SAX_RV_FREEWALL	2	1.0	17
-2.20271	-16.53487	-7.51281	SAX_RV_FREEWALL	2	1.0	17
-4.96152	-17.63964	-8.54050	SAX_RV_FREEWALL	2	1.0	17
-7.18920	-17.63964	-10.25734	SAX_RV_FREEWALL	2	1.0	17
-9.94801	-18.74441	-11.28503	SAX_RV_FREEWALL	2	1.0	17
-12.70682	-19.84918	-12.31272	SAX_RV_FREEWALL	2	1.0	17
-14.93451	-19.84919	-14.02956	SAX_RV_FREEWALL	2	1.0	17
-17.69332	-20.95396	-15.05725	SAX_RV_FREEWALL	2	1.0	17
-19.92101	-20.95396	-16.77410	SAX_RV_FREEWALL	2	1.0	17
-22.67982	-22.05873	-17.80179	SAX_RV_FREEWALL	2	1.0	17
-24.90751	-22.05873	-19.51863	SAX_RV_FREEWALL	2	1.0	17
-27.13520	-22.05873	-21.23548	SAX_RV_FREEWALL	2	1.0	17
-29.36288	-22.05874	-22.95232	SAX_RV_FREEWALL	2	1.0	17
-31.59057	-22.05874	-24.66917	SAX_RV_FREEWALL	2	1.0	17
-33.81826	-22.05874	-26.38602	SAX_RV_FREEWALL	2	1.0	17
-42.67741	-24.26828	-31.01666	SAX_RV_EPICARDIAL	2	1.0	17
-44.37398	-23.16352	-33.42266	SAX_RV_EPICARDIAL	2	1.0	17
-46.60167	-23.16352	-35.13951	SAX_RV_EPICARDIAL	2	1.0	17
-48.82936	-23.16352	-36.85636	SAX_RV_EPICARDIAL	2	1.0	17
-51.05705	-23.16353	-38.57320	SAX_RV_EPICARDIAL	2	1.0	17
-53.28473	-23.16353	-40.29005	SAX_RV_EPICARDIAL	2	1.0	17
-54.98130	-22.05876	-42.69605	SAX_RV_EPICARDIAL	2	1.0	17
-57.20899	-22.05876	-44.41289	SAX_RV_EPICARDIAL	2	1.0	17
-59.43668	-22.05877	-46.12974	SAX_RV_EPICARDIAL	2	1.0	17
